OTU_ID	8937656c16c20701c107e715bad86732	ac5402de1ddf427ab8d2b0a8a0a44f19	ea2b0e4a93c24c6c3661cbe347f93b74	60c57911662a9159dfdd0fc05d975a55	79280cea51a6fe8a3432b2f266dd34db	149e7d5e484d157f2ac6140a2111618e	04195686f2b70585790ec75320de0d6f	ad52a0f6646c574417ce0b13b84acfa9	e6a34eb113dba66df0b8bbec907a8f5d	5d62137a2d05df0be8d6b7e163a3ef08	c162a4f3943238810eba8a25f0563cca	eea6b86c0c75e740670ccc50613b1b23	c4f9ef34bd2919511069f409c25de6f1	25def15fb42bed6855ede4893d27a21d	0cc2420a6a4698f8bf664d50b17d26b4	b0645cbec7653c887cb868a248d95874	d061a99148d649c4eca4836c5f4b5b68	ad7bc2bb6e1ec90a9bc3c8949bce80d6	010f0ac2691bc0be12d0633d4b5d2cc4	04c8be5a3a6ba2d70446812e99318905	2a99ec1157a90661db7ff643b82f1914	d05c86b5bfc092d8677507fb1eae8d66	6c7fa77831ae630967a6fbfc8ee47901	e5a43b018c81cedd19e9a5354d32d469	d39f37b814ebd81091a949f8bd9d1710	1c86153e1b13ab5322c96f2602b73513	a66dd8d31584930c2b0f811f572dddcf	40c85a458df8d5a935122ba778d4f334	3d766867c97f511431bf97e059d6498f	cae14798faeabb8e1b8840e712839921	363c1c39d58bce4fc3218659d0944258	458157e555a80f9ba01d9da37ef787eb	e2c3ff4f647112723741aa72087f1bfa	f7686a74ca2d3729eb66305e8a26309b	2b982979f2401a8bc447d7141879e9b2	599ba6458e91e2527f358f547ea39261	552e00cb506f739acaf08aa5641f9d84	959d48a11e3b26c9268f0bd1dae6ec40	8bb5ff097e0707dca3fe5860af20f4a6	c942f59feffce9c3ab527135de234101	ca9dec36ad0aa5a1473144ddcb74951d	77ad88eed91eef009bf64f101c96baa6	59196a586276f0be745d0e334fc071c6	19cb3add28813b2bf3e1f40a000d33c2	a24dae6b87885a55d81df1ea6d1abaf5	fd1f139259c53276619476db0cc81913	cc968157f7691aab95df444e8cd103e2	fea3411c847e6627afb5e78b88e2e9af	74ec9fe6ffab4ecff6d5def74298a825	a3607a88a8ed64e24a374847b23e404f	b1f2146bef78066448576fceeb6b644b	9099a7f671b923c7b07c12508f17270a	de61860db8d93da85692dffb5cf32ab9	8720f9ecd2331ce68e2896df1bf2d977	2ae8a432208b85a14e86eb821c86ce2b	4c731267e801c2afe253b5cbb58bdd24	bda6b6e7da7508c68057140e7bd6cd8d	447b9d6a5c17543a456c597e65b37139	4311a44a7d56ce4086afad3e75bedd6e	8ce931b0c99ad5ed648c25483c1ca492	877f27b47c85f6b2d3cf8a6aa86def40	6a17479edbe461431433bddb084f731e	39bb3fb5b2257fd2eacca408dc42c5d1	399bcf0feb12a20ca0731d8d65268dae	58df89090206b56c52bfffa4b97f4d5d	30207d209491dfb7de83344e77fd6fbd	3b092a59cd0e2d57483420cc994ec49c	686d42b9552375c3b61301ae5605e3a2	a650f349bbdffb95b3624519d1ba72b8	218a6324d16b842a38c70f1088a7c8b0	1a389bf765c8ff0f92600f684fbe7ad7	340a5698fe78713b785c3bcce89df73b	1527fd8b14037f53b8edb26b111e1f72	588a23811b3e98af68f4f0fb24a0daa8	c82032c40c98975f71892e4be561c87a	10cd502b01abafc87e2ecbad86389286	8a261f382a739bbc5f9494b2c64c2744	148c7eb0139bbc1b8c87dd31464742e4	1ef782a559e3e0a4ab42516e0a2c828f	89aabf43d24dd5bd0fd0f5aca189d341	c1365ec008032ee718dcafaf5ac17adb	370829fece3190f1a8efccf50b7d0921	4c2189b6b5ced3cb80093414e9449de9	ea3433f2c148c6fae4cc2e9ae197f5b8	29ccf8b234ac00b114fb2c8e1c44f932	3e93fd55a231bb99b67a666bad8446a8	237135dc8b20f922cabee934f7d410a1	2a13ecb6c618ddf8154298c69336dd8e	1986030e3c5cd5df6d869054bc96e536	8f1c11c7b732265cbfc1bb7dbd0241e7	bad4f7c5ada34a1f813946abcfe5c556	1fa555f9a74d47a6ca7a65a347bc885f	059c8f8bb468064b134ea6d3661761ea	32c4498732e02af61d331441ceabc5f5	6a129e8ae637c96e7bb56223913911f7	86deb5cf8d6f29d383136e0d09863b69	7dfa96abfa7484bb6c9cfa90dc9b606f	3f1ed51e954b35a8108c12dd882b696b	9f4d14b114e7499772a797790d81c1db	180b74e94caf35fac5e1f0f4b7ad9d9f	d315a0b30c8e21db4cfe89e65c0b2bf1	4b548f1f6fc22f32237396b7d4ffee6e	904ad13c7b8512200836d5cd9fb09e1b	0f92fcc184a951ff8b0914467ad2f8f9	74923f4bbde849e27fc4eda25d757e2a	a6099802840e60febef8e896967b7747
8937656c16c20701c107e715bad86732	1.0	-0.013092593409866312	-0.15953971074284568	-0.003595399430332429	0.032227502737666086	-0.027753501982139037	-0.050786252400066824	0.012347264188015968	-0.1444399482405093	0.013014243321228339	-0.09660398434334086	0.07439141159824275	-0.0386254678440654	-0.06350486992388585	-0.06504557521173568	-0.11151937990616595	0.11906468993308299	-0.033555100489042845	-0.039561795739407664	-0.12322683805449654	-0.07297284670006413	-0.1258155964354744	0.22010372557885843	-0.14098578649375235	-0.08378998819072195	-0.0887424692717834	-0.1140268424337262	-0.08136573020119194	-0.20311615727502744	-0.11632530126928986	-0.04412044767637953	-0.15114397837617213	-0.04628917733969597	0.050285385514132926	0.16994161237379757	0.05807537321200564	0.0492917749193153	-0.06879114308012729	-0.1589251046505127	-0.0005033005045275716	-0.15968084457571616	-0.037378442675999636	0.13326004753209664	0.004776933438419254	-0.1220606197290706	-0.015437632603558212	0.05497514577498876	0.21027842009870434	0.019312369757878593	0.018222442633683136	0.03549551823464226	-0.005064463283744975	0.05059686870513204	0.12456937237862116	-0.026808077948941716	0.15172872449270353	-0.18637206725813243	0.03722589132719776	0.10974333887312718	0.010799772620581849	-0.1395772060204964	-0.01130977970320779	0.03839075280063042	0.07557956392049339	-0.05611086782405516	-0.1012348312511727	-0.03233730915084746	-0.013981570690044383	0.09796637265803998	-0.015153472365966206	-0.13450744636941786	-0.14168607156428326	0.020128402067879053	0.0069470388711130515	-0.028435240214551176	0.07984696905067074	0.02175614298839601	0.11434865299741384	0.0515633675463386	0.111998176825017	-0.1645707940442071	-0.0031310892424353206	0.17400021478024674	0.021435676201293587	0.013340708220484516	0.11020243992936897	0.03673588900942971	-0.02451553807924065	-0.03779860594996112	0.03509743475233396	0.2520959382004055	-0.08577783940603248	-0.013349084238381971	-0.023902630712281787	-0.07701079710073429	0.026236773066438582	-0.0388624871874591	0.0054857073552981705	0.183336722028247	-0.20881983181503547	0.03779761849307076	-0.14156680300834965	-0.08620847646702029	-0.021285072611874827	-0.04612994284210217	-0.056586961553224104
ac5402de1ddf427ab8d2b0a8a0a44f19	-0.013092593409866312	1.0	0.05916995859969615	-0.01708853318253886	-0.021617680594173763	-0.15586172224190814	-0.06311053251137787	-0.10400166786064428	0.06094396567769387	-0.13308820757416387	0.10348831117399929	-0.20612362930900777	-0.30215017723730275	-0.044774263720758836	-0.05799889799277747	0.1092552431674641	-0.07844643089293915	-0.12394553770955744	0.013131884950789452	-0.049701192980570595	-0.0777832657286833	-0.07525846392777809	-0.1877759774088553	0.03285732389413606	0.07294890909515292	-0.11015857890422404	0.11761458850969098	0.09062744050309922	0.07922738580430039	-0.07641285185573451	-0.11979424957271205	0.0309930484220855	-0.0831850546557366	-0.11075590576480161	-0.09810896999660833	-0.21345507999823732	-0.08688779169670661	-0.15377190682491176	0.11232429305345629	-0.05545183489029123	-0.007742835620587216	0.041697693547296535	-0.11749003177742826	0.16062082606893197	0.04174355382302742	-0.0965951737539802	-0.08717234978361833	-0.2062336322480285	-0.15062454108157955	-0.06488330385705089	-0.06134468208514091	-0.18072798807378154	0.10376123883002508	-0.18509428739167513	0.002875416794088622	-0.08690522163796018	0.041892964350149296	-0.039282244340920286	-0.12296701635247086	-0.10926755778289914	0.009538944897398148	0.11403964714974713	-0.16890697583919614	-0.08551038948716007	-0.11518324572313836	-0.03057996574890268	-0.044806138419274444	-0.12951451020624066	-0.1294955524019004	-0.11814404025226032	0.09642270445496172	-0.02248129845412261	-0.014001084260661736	-0.15970791961671615	0.04824077919554712	-0.025216146891617525	-0.054751130367757236	0.05678693829891011	0.031637062143394436	-0.10805063386306	0.19673923278317265	-0.0031200510639522623	-0.062287608854727256	-0.1041883263088827	-0.12017597087381449	-0.0968793326084631	-0.044719555507356824	-0.18655266719937402	-0.07832027789936488	-0.039965579660961995	-0.14138191148050872	-0.006878354158376406	0.14389627779217265	-0.09000719588310042	0.01454004874547991	-0.08385207294730761	-0.0875020142833809	-0.08255669065330538	-0.009124149707824129	0.08931094436411709	-0.11983504647128257	-0.04540679567921453	-0.0018963143084695937	0.023194565200338843	-0.10724578576929573	-0.06461258522299784
ea2b0e4a93c24c6c3661cbe347f93b74	-0.15953971074284568	0.05916995859969615	1.0	-0.05319926356344016	-0.10569818358749916	-0.06477026909917026	-0.15128927150343566	-0.16913852818698766	0.1541574640336601	-0.13774766367884372	0.0724288487060319	-0.0976144376898456	0.20468997105304682	-0.0404312087000618	-0.07970060395268759	0.017087140725035102	-0.22039431449614996	-0.10824892428322962	0.04049742951793143	-0.006741799020193347	-0.007406997304438736	0.004042804590127043	-0.22568315804315195	0.13013518699137047	0.13193854806731975	-0.11104000447632988	0.11061564444617875	0.053494136674004	0.2003328055512273	0.04960354390799834	-0.06463926114263781	0.05671293279911346	-0.110467077110887	-0.08029473860680154	-0.1601981501795566	-0.1707942205436885	-0.07417813549117207	-0.0783278408616848	0.19891847222793793	-0.03680418812589458	-0.03766545967744458	-0.030399214785589063	-0.14628348181188294	-0.07119166920411038	0.1076629807757702	-0.13368278816075674	-0.017843303151423018	-0.16462313631563877	-0.12715017041443444	-0.1242917331560616	-0.12001768570150623	-0.13125854500774523	-0.01972583205352123	-0.20264151976308875	-0.04436418907629615	-0.04570882537443523	0.08707142624362098	-0.09475228129923839	-0.15963557042112408	-0.07229056940681358	-0.021901833186108437	-0.01704513260788638	-0.07955137183122368	-0.08734381649241746	-0.13582534459407644	-0.11583402626526351	0.015473332647136318	-0.15006902156420648	-0.026571764064989293	-0.10910049746152212	0.051260738372773264	-0.023711685585775365	-0.050942237137211535	-0.09821184582280294	-0.11259730061124848	-0.16935857398997442	-0.11223253796554351	0.091921653860353	-0.1221242307791366	-0.21824640647603233	0.12275198024209208	-0.12091603492834685	-0.1799786090321744	-0.01538531159918875	-0.19923064331057516	-0.10159362461818008	-0.017011493308832358	-0.1848564245243218	0.031270477853093816	-0.12592500241621626	-0.14630839851381572	0.15196623154474617	-0.03959411808014071	-0.10271921562599336	0.14923530580921376	-0.10362604815489754	-0.1184007673998276	-0.1823291380654328	-0.08790372564437268	0.15108095322960138	-0.13610191985324627	-0.03903071327883634	0.0016724454869936913	-0.10629430538548983	-0.07058698557650961	-0.11920453101025334
60c57911662a9159dfdd0fc05d975a55	-0.003595399430332429	-0.01708853318253886	-0.05319926356344016	1.0	-0.03701811743977157	-0.0818757938783099	0.027371378567210912	-0.015171930571193135	-0.061427658359971285	-0.10938657022722374	-0.1478659963431359	-0.15665231169515925	-0.09787876193833393	-0.10346878729518477	-0.0031097279156679816	0.042674807094888786	0.06355959560964047	-0.11578973484895426	-0.015477167815113475	-0.05950875886762865	-0.052213643441953735	-0.004395281619871612	-0.07344143127712097	-0.06714901907134753	0.05160581509537156	0.16989322136832558	-0.004582537681773005	-0.03533327386637664	-0.0569878549288138	-0.02445484020985554	0.028926700235330432	-0.032584281452061686	-0.10333140586801604	-0.027007015778351018	0.08860906107149774	-0.08704292939114841	0.09108658660169616	-0.022422785611795722	0.027830753696476848	0.05604570184727615	0.1696775569666845	-0.13289531115743072	0.02125512848043216	-0.0033693907664157324	-0.03920518403904074	-0.08822392895366611	-0.010876228430885267	-0.074655122188241	-0.10889764336276242	0.032302154500326426	0.10600610015542962	-0.07706977584851467	-0.07094853685066624	-0.016679698995897038	0.09293280449617895	-0.01604331686740103	-0.019389167799821447	0.06390031279633145	-0.02658244318493637	-0.11209271933019554	0.09776901068873427	-0.09082856258367929	-0.04334536732140783	-0.026664610432829246	-0.07047222938163465	0.11813575437983911	0.06076176123990471	-0.014412419844496066	-0.009339561816846264	0.10255392472971772	0.04412457239644686	0.023599554842116243	0.05700395062922568	-0.03094122463553191	-0.1588115758484612	-0.0496629785665457	-0.018286300868482278	0.014419924529072134	-0.08590533657060671	0.10792785327721156	-0.041192744480579586	-0.09926559394266478	-0.021104864886663487	-0.021193166997272358	0.02530490004200259	-0.06918860564043147	-0.05533606733463321	0.014788256831701586	0.03242692956101772	0.07296054857409137	-0.029052617411722336	-0.02893055091099596	-0.044807924219384856	-0.06321873371348376	-0.01938991943623954	0.06322726257715866	-0.05001983518889769	-0.026208871533249117	0.12901599489014276	0.022506715483108047	-0.10655052384508794	-0.09924525284939555	0.03282922638273216	0.05465275111452417	-0.07869652703432493	0.11961646495731158
79280cea51a6fe8a3432b2f266dd34db	0.032227502737666086	-0.021617680594173763	-0.10569818358749916	-0.03701811743977157	1.0	-0.10612590310304452	-0.05179786472269137	-0.06024143661455358	-0.0289249866895527	0.025121102826383506	-0.07402039077065103	-0.10224506619353067	-0.005019800909909336	-0.15410168276244798	-0.12162514312739633	0.06225910249473445	0.21754632226042045	-0.14162672204821994	0.09581945291630622	-0.06496105707072809	-0.055816632028000676	-0.08325941761333096	0.14114915167091852	-0.04895035741394242	-0.031944787330132764	-0.04297311947236899	-0.04204427747976072	0.08541682319958097	0.0761066966776675	-0.03750167090753645	0.11402232305363338	-0.010005295888607603	0.1897680918893629	0.029377916454279545	0.10255338299380401	-0.0858288568631164	-0.05408011455327842	-0.030460800587783686	-0.03413392797842589	0.11631117721137575	-0.04186994484704693	0.07609007558355109	-0.020153922755041524	0.031898639284755094	-0.006448810448601692	-0.05182156561486788	-0.04066647988835482	-0.0949545425991957	-0.1184785552713269	0.0020733858608814413	0.166247445275814	0.025598995653809783	-0.12028666072585484	-0.08095927868312375	0.17534644099832988	0.032099155201477984	0.0033533129552903575	0.05447395239807723	-0.13558724710139292	-0.14085992479416296	0.03825479606997421	-0.06774009189920799	-0.005354510326465331	-0.051833631261248354	-0.08111166540055054	-0.05209941176935073	-0.05994991058794062	-0.04246418783407701	0.029037202009309537	0.05275595662141362	0.15867241424424816	-0.10859305151961753	0.14120998908940358	-0.03494521032685168	-0.05475817729432732	0.21608301648225522	0.05279553360852185	0.06485163228479528	-0.09731289100597795	-0.023614946406740413	-0.029688336485754807	-0.04363508904480233	0.04291323434382313	0.08346345820796786	-0.08318269195263113	-0.06772358229273942	-0.019005424729216167	-0.03797468200402067	0.16981789771768033	0.2566973177595662	0.1321203804574055	-0.022098343037540807	0.1927889696017629	-0.0330091195554088	-0.06801768748755538	0.09894596099143163	0.00815642969159985	-0.10241753470230765	0.0022222561571462207	-0.026802370666848735	0.06497124428107914	-0.046597854998243114	-0.04376479168280797	0.04894287962541023	-0.12283019478402121	-0.056268080581109964
149e7d5e484d157f2ac6140a2111618e	-0.027753501982139037	-0.15586172224190814	-0.06477026909917026	-0.0818757938783099	-0.10612590310304452	1.0	-0.03976615803598498	0.20139127524537984	-0.05104938600971718	0.039140924617403657	-0.18360536633863678	-0.04516340658940604	-0.12186220310021466	0.00987605854831133	-0.11168733631826518	0.08912513325756596	-0.011396963828862326	-0.10464349898233431	-0.08141153775316859	-0.08798249943060063	-0.09923338335172073	-0.02359165634531699	0.07035873371048983	-0.09098537181351142	-0.09045781584818195	0.19331057472424507	-0.09538702404727985	-0.09353389946057672	-0.12023278416311811	-0.011446955305552028	0.1481685739665249	0.10600473692948723	0.17789403263138906	-0.0446345076196324	0.08178959040487087	0.08030474430290375	0.08518425975102405	0.05897750169781678	-0.03271634834313063	0.020318736895484628	0.10442276104230738	-0.05772288924337117	-0.007700211658423172	0.02964920181561946	-0.04905893962536858	-0.07079122264719159	-0.03652228804751315	0.038105499760236715	-0.012980346028260458	0.10234010684063725	-0.041893143996463995	0.04815327365817977	0.00748617920790178	0.17721376080857512	-0.03966173631166376	-0.02694365588824851	-2.9016962900459567e-05	-0.010984231158041001	0.17038586747226178	0.0005284675516412974	-0.05779346117143207	-0.07978528257316095	-0.011330542839770238	0.1828076851733374	-0.06087535273470966	0.024468057139332835	-0.01771692607654418	0.11322094394907832	-0.038681447729497505	-0.02686195754765974	-0.005701507536428999	0.03214582839232697	-0.06130290522216389	-0.016431526456279745	-0.11014589786402888	-0.07767817758336211	-0.044845131140787586	0.004965329499327064	0.035410126028034755	0.1904207915314694	-0.022449330117706362	-0.0781820020666654	-0.06371730039572787	0.09636896184539025	0.002974357481616669	0.24427287300732675	0.01459121973706036	0.024839720460307673	-0.08321329896049023	0.08240365304748015	0.011739644785155984	0.01318587731016741	-0.10711416292186798	-0.0451845707404162	0.05916941228390082	-0.05649290057501772	0.1591607725268893	0.19669865096341732	0.12733033155442	-0.016877389055626316	-0.0585061788906943	0.11363522281830513	-0.02613925155032505	-0.09310072887358338	-0.06641482380248029	-0.02144351052443039
04195686f2b70585790ec75320de0d6f	-0.050786252400066824	-0.06311053251137787	-0.15128927150343566	0.027371378567210912	-0.05179786472269137	-0.03976615803598498	1.0	-0.0962651686394831	-0.01048174934333932	-0.0369253994466186	-0.06702690253995859	-0.06825168646352164	-0.08477948932841847	-0.01906721545090652	-0.09153267074651562	-0.07166726952515984	-0.06418691936562756	0.009940720308326977	-0.08190736733842481	-0.07634242311255163	-0.0363950944729963	-0.06660779868718772	0.01320130048236467	-0.056706263131135706	-0.08322961664096133	0.046763463251839214	-0.08597768355506678	-0.06684926572724896	-0.09593370234984669	-0.06225544828431586	0.0019886787961526688	-0.07268299893730433	0.014665175487033728	-0.08640238690158952	-0.02124207152728558	-0.05326424834293718	0.02189728739458992	-0.04337569824733911	-0.1217590405383038	-0.051824293658137593	-0.08426089957490636	-0.08534711020096944	-0.08077096512025475	-0.05593083759814309	-0.08532920610943795	-0.026889337757889164	-0.09640768871903373	-0.047846285565343614	-0.015189290696887814	-0.017855928906958595	0.0033421862855855656	-0.0002845655627505498	-0.07566595535369366	0.005246910976090578	0.03815011241726228	-0.06455041550785766	-0.05556823198236626	-0.06654737642825587	-0.025014697652235032	-0.015574003876774779	-0.034271719369688286	-0.026997963254001573	0.009246626087885467	-0.023194885320665857	-0.022527535130017914	-0.02770028469592231	0.008069277664956648	-0.05194241113923981	0.06283803704786665	-0.041987531421479325	-0.05023094699474596	-0.028580108953367832	-0.033791317956095926	-0.054136568056000464	-0.08292091815835373	0.005924045165210358	-0.024459780062140852	-0.10926700863704118	-0.015607211299419041	-0.03771659237796564	-0.09779068826864744	-0.049948391406533114	-0.052104544089739406	-0.04538139974031839	-0.04591459017070788	-0.02594585050352243	0.014866918963245249	-0.05406966109091079	0.05086418201035675	0.03042859696952453	-0.030240437622210414	-0.08259027250244926	-0.04548582191007533	-0.016395549772749134	-0.02635673466229233	-0.012333348951027633	-0.07045654837573252	0.015747194581178927	-0.0384653056462093	-0.0561870863853489	-0.021869654629727363	-0.03317980160442564	-0.05236750617504815	0.0014217596859289437	-0.03650493290575808	-0.03716940784622538
ad52a0f6646c574417ce0b13b84acfa9	0.012347264188015968	-0.10400166786064428	-0.16913852818698766	-0.015171930571193135	-0.06024143661455358	0.20139127524537984	-0.0962651686394831	1.0	-0.18629357369324198	0.08568322236340493	-0.12846148795721737	0.06082526692040234	-0.12469582056649942	-0.02179490680484216	-0.11546654829733549	0.058957826413063956	0.053481891031872744	-0.035389053070367084	-0.036401395908233526	-0.07303809500999679	-0.014323592086223696	0.00907619937977034	0.1397312738242017	-0.09215636416230488	-0.1498155944076271	-0.02930160120396612	-0.13853987126733217	-0.08928982029988268	-0.06736467056808071	0.052668887785760794	-0.06011760521143216	-0.056702884506242335	0.07021274195368647	0.04693905630636102	-0.05390696361047349	0.10295036002680773	-0.05150192867473229	0.17881022231057866	-0.04379593918687763	0.22093882716020344	-0.005359917362522777	0.05469220534787275	0.12583023990535577	0.054080534432998026	-0.017116141540432034	-0.07110757913567348	0.09345654910622443	0.05874191545008249	-0.0506126001478567	0.12981201895123798	-0.022785959517889684	0.009270527123859498	-0.07933623437449652	0.0652573948624237	0.039851394243191764	0.016976871618490437	-0.06899523294065231	0.05301384810953419	-0.003361154325187489	-0.07332130762770929	-0.050251749472483065	-0.11573737506995245	0.1289484359650373	-0.025544736513324482	-0.02977844009020992	0.022208945111746148	0.12864088966461448	0.11244840901259245	-0.0571224727536291	0.059532586683538655	-0.038774418484907744	0.034393009650963056	-0.029827565847890286	0.06594073499693902	-0.12912417874557874	0.01710836044445234	-0.05176410342327671	0.0912392999786738	-0.09587173457578263	0.14660759022260358	-0.03203846566503671	-0.06757263512815775	0.030215795273552008	0.22556797409970974	0.18450352957177885	0.0307993421192306	-0.10551061084459515	0.08403812909346305	-0.08339211898457263	0.027081172648592246	0.07791175747236244	-0.08349689562628596	-0.05707910630158581	-0.03597912941290367	0.06958751633549849	0.09351418903790128	0.044733630154338955	-0.021831822790922866	-0.0520843371368223	-0.1146235898218426	0.09523135792909494	0.07305192687000994	-0.023197656387798988	-0.12074584705616491	-0.016430057576688622	-0.07228769081682482
e6a34eb113dba66df0b8bbec907a8f5d	-0.1444399482405093	0.06094396567769387	0.1541574640336601	-0.061427658359971285	-0.0289249866895527	-0.05104938600971718	-0.01048174934333932	-0.18629357369324198	1.0	-0.10819101724789142	0.04084836334643801	-0.22750515199284352	0.019810233516888286	0.02038088992661714	0.08726381086762894	0.08391842641145292	-0.06910064719526869	-0.1708657089641997	-0.036743435615698886	-0.020035702821756186	-0.009205716355833426	-0.0583712221148009	-0.152650515557687	0.021803495625195332	0.06295475981909013	-0.06985926816654539	0.19914735099386638	0.049515272748014025	0.1707941141836816	0.14765254200067124	-0.006586181816318684	0.11194620011426525	-0.10224464825082291	-0.2153754531776344	-0.028010936369251404	-0.1603571054918012	-0.11902687094964026	-0.05657205664046822	0.19080225389191152	-0.03836591959199317	0.1012960151549887	-0.11079591996016158	-0.1292831211671959	-0.010809559843124848	-0.0011173535883823773	-0.12779691430060033	-0.12252872771564939	-0.18499407710997634	-0.15979620102289446	-0.11705386383968072	-0.10306767484685175	0.01683754578688429	0.1418263012348409	-0.13248514736478448	-0.10284262309544223	-0.056501712915058844	0.1910748194295241	-0.09198709473159293	-0.1587606499991137	-0.1792424474049297	0.044014113527923275	0.08771413416392901	-0.10845626859151479	-0.08390660597474389	-0.14125521950346098	-0.011843471228117937	-0.00877585280465792	-0.07481638466695988	-0.07004285249023094	-0.12294499903331006	0.12061243396920997	0.20393295901698721	-0.05251873808570076	-0.11384950580067074	-0.05669537812665134	-0.11937636552032893	-0.17283394823752848	0.0147226226906199	-0.11547148305742656	-0.08096092966076852	0.12788711462135552	-0.10741205627705358	-0.14428522313902634	-0.09082734086934079	-0.2050846673666833	-0.12514792239279143	-0.03628421245595728	-0.21062183148264468	-0.07827095577173253	-0.09393568608276662	-0.08742610254765684	0.09014943861056812	0.009323187436583238	-0.0970153463649996	0.03211228534318032	-0.12597862096531995	0.03211619310080815	-0.16008955915227974	0.11272407799762814	0.2241194505060636	-0.13496514988899208	-0.10756614608175656	0.23176103174769153	-0.033464638628611966	-0.1253818624795795	0.02902306423524012
5d62137a2d05df0be8d6b7e163a3ef08	0.013014243321228339	-0.13308820757416387	-0.13774766367884372	-0.10938657022722374	0.025121102826383506	0.039140924617403657	-0.0369253994466186	0.08568322236340493	-0.10819101724789142	1.0	-0.11133625384409246	-0.06078864958808622	-0.07033843921813962	0.0034504526119312276	-0.01528793909133199	0.06503050794178583	0.13229505936534938	-0.03778848904972837	-0.029379741454639972	-0.053472945352855225	-0.01358390593618259	-0.016205945466999553	-0.05568367281287242	-0.06719921180889343	-0.0786788778540777	-0.0421832578512751	-0.10487798182356306	-0.055578450547111684	-0.08706766490505284	-0.06929845945505686	-0.02248102408721009	-0.017167342761593516	0.08255459864565241	-0.0614301161435193	-0.033227490768805594	-0.07581265365648036	-0.021603162213816703	0.07550004894142649	-0.08448754171325122	0.16301541818748663	-0.0696264036559657	-0.042706735020036746	-0.039934765900624586	-0.07183820754193768	-0.02095845512317907	0.012716312612595865	-0.046010388111251424	-0.05646765436854374	0.08453601398707523	-0.07857542479766798	0.0909467394974354	0.05643204631060584	-0.10885496822551508	0.05995485304149466	0.01782271154555562	-0.05552336668046579	-0.07151958234765939	-0.0687051173913629	0.14257333673207	-0.03724263952851917	0.006039300311600345	-0.04207658228402437	-0.05069296188872304	0.06331251989606944	-0.006353500031340601	-0.03036116162762166	-0.0006179965100979247	0.14183665947588658	-0.01633907178835473	0.05186430956079795	-0.07657587642905338	-0.04619403363300123	0.40879010956677253	-0.05346514121801709	-0.060887588648671394	0.3986248683296392	-0.06031359530022019	-0.002928935872240663	0.17513860087553773	0.03562784576276517	-0.06443153280681975	-0.036747326169843324	0.3101232509540816	-0.03935944458737711	-0.012256510210382723	0.1329110660118194	0.0030769713564767556	-0.025275405766067086	-0.01838240685267596	0.013602962132970388	-0.04318311623202278	-0.04296509821683369	0.20399952695855134	0.020551799397604462	0.04449956095614102	0.05472419176301076	0.03648173325986604	0.09974054313738041	-0.08721455276539872	-0.08016749829013466	0.1558191915876154	0.05324764496802438	-0.022761588730287153	0.3773496667901856	-0.04375251154195798	-0.0725503039679507
